Determinacion_Nombre,IdEjemplar,Ruta,NombreObjeto,CatalogoGenero_Nombre,CatalogoFamilia_Nombre
"Dyschoriste microphylla - Kuntze, 1891",5767,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\San José de Gracia\13 de septiembre del 2013\268. Laguna Seca a 6.9 km al W de La Congoja\,DSCF5417.JPG,Dyschoriste,Acanthaceae
"Dyschoriste microphylla - Kuntze, 1891",2633,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Tepezalá\10 de abril del 2013\140. 2.7 km al SE de Tepezalá\,DSCF3478.JPG,Dyschoriste,Acanthaceae
"Dyschoriste microphylla - Kuntze, 1891",5766,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\San José de Gracia\31 de julio del 2013\209. Cienega de Gallardo\,DSCF4622.JPG,Dyschoriste,Acanthaceae
"Dyschoriste microphylla - Kuntze, 1891",3244,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Aguascalientes\29 de julio del 2013\206. Ladera NE del Cerro los Gallos\,DSCF4595.JPG,Dyschoriste,Acanthaceae
"Dyschoriste microphylla - Kuntze, 1891",3375,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\El Llano\17 de julio del 2013\200. 2 km al E del Llano\,DSCF4483.JPG,Dyschoriste,Acanthaceae
"Dyschoriste microphylla - Kuntze, 1891",5759,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Cosío\14 de agosto del 2013\235. 1.20 km al SW de El Salero\,DSCF4906.JPG,Dyschoriste,Acanthaceae
"Dyschoriste microphylla - Kuntze, 1891",5777,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Pabellón de Arteaga\09 de octubre del 2013\289. 4.5 km al W de Santiago\,IMG_8880.JPG,Dyschoriste,Acanthaceae
"Dysphania ambrosioides - (L.) Mosyakin & Clemants, 2002",1053,"Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Calvillo\29 de noviembre del 2012\104. Arroyo Los Salates, cañada Puente del Riego, extremo SE de presa Malpaso\",IMG_0738.JPG,Dysphania,Chenopodiaceae
"Dysphania ambrosioides - (L.) Mosyakin & Clemants, 2002",1054,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\San José de Gracia\13 de diciembre del 2012\111. 700m al O de la cortina de la presa Calles\,IMG_1161.JPG,Dysphania,Chenopodiaceae
"Dysphania ambrosioides - (L.) Mosyakin & Clemants, 2002",5570,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Calvillo\28 de junio del 2013\178. 1.4 km al SW de La Labor\,IMG_5918.JPG,Dysphania,Chenopodiaceae
"Dysphania ambrosioides - (L.) Mosyakin & Clemants, 2002",1052,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\San José de Gracia\27 de octubre del 2012\80. 3 km al NO de la cortina de la presa El Jocoqui\,IMG_9191.JPG,Dysphania,Chenopodiaceae
"Dysphania ambrosioides - (L.) Mosyakin & Clemants, 2002",5559,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Jesús María\1° de julio del 2013\184. 3 km al SW de Tapias Viejas\,IMG_6211.JPG,Dysphania,Chenopodiaceae
"Dysphania ambrosioides - (L.) Mosyakin & Clemants, 2002",6342,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Calvillo\28 de junio del 2013\180. 3 km al SSW de La Labor\,IMG_6043.JPG,Dysphania,Chenopodiaceae
"Dysphania ambrosioides - (L.) Mosyakin & Clemants, 2002",6344,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\San José de Gracia\17 de abril del 2013\142. Barranca El Carrizal a 4.5 km al NW de San Antonio de los Ríos\,IMG_3653.JPG,Dysphania,Chenopodiaceae
"Dysphania ambrosioides - (L.) Mosyakin & Clemants, 2002",6343,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\San José de Gracia\22 de mayo del 2013\147. Cañada a 1.2 km al SE de Potrero de los López\,IMG_4249hg.JPG,Dysphania,Chenopodiaceae
"Dysphania ambrosioides - (L.) Mosyakin & Clemants, 2002",2566,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Cosío\05 de abril del 2013\137. 1.8 al NO de Cosío\fotos usadas\,DSCF3357.JPG,Dysphania,Chenopodiaceae
"Dysphania ambrosioides - (L.) Mosyakin & Clemants, 2002",6341,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\San José de Gracia\14 de junio del 2013\160. Extremo NE de San Antonio de los Ríos\,IMG_5184.JPG,Dysphania,Chenopodiaceae
"Dysphania carinata - (R.Br.) Mosyakin & Clemants, 2002",2706,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Tepezalá\05 de abril del 2013\138. Presa Mesillas a 1 km al SE de Mesillas\fotos usadas\,IMG_3362.JPG,Dysphania,Chenopodiaceae
"Dysphania carinata - (R.Br.) Mosyakin & Clemants, 2002",6186,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Cosío\18 de octubre del 2012\72. 2 km al SO de Cosío\,IMG_0461.JPG,Dysphania,Chenopodiaceae
"Dysphania carinata - (R.Br.) Mosyakin & Clemants, 2002",6165,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Rincón de Romos\20 de junio del 2013\165. Arroyo La Boquilla a 500 m al O de La Boquilla\,SAM_0869.JPG,Dysphania,Chenopodiaceae
"Echinopepon coulteri - (A. Gray) Rose, 1897",4433,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\03 de octubre del 2013\284. 500 m al SSW de El Garruño\,IMG_0405.JPG,Echinopepon,Cucurbitaceae
"Echinopepon coulteri - (A. Gray) Rose, 1897",4347,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\20 de noviembre del 2013\311. Cañada a 6.8 km al N de El Temazcal\,IMG_1088.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",4348,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\15 de Noviembre del 2013\308. Cañada Puentes Cuates\,IMG_0812.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",4346,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Aguascalientes\2 de octubre del 2013\281. 500 m al N de los Caños\,IMG_8568.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",4384,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\11 de septiembre del 2013\264. 2 km al S de Jaltiche de Arriba\,DSCF5355.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",544,"Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Calvillo\29 de noviembre del 2012\104. Arroyo Los Salates, cañada Puente del Riego, extremo SE de presa Malpaso\",DSCF2383.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",539,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Calvillo\08 de septiembre del 2012\39. 8 km al NO de Tapias Viejas\,DSCF0927.jpg,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",531,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Calvillo\08 de septiembre del 2012\35. Cruce Camino Río Gil-El Saúz\,DSCF0883.jpg,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",535,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Calvillo\20 de septiembre del 2012\50. 500 m al SO de la cortina de La Presa La Codorniz\,DSCF1110.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",4377,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Pabellón de Arteaga\09 de octubre del 2013\289. 4.5 km al W de Santiago\,IMG_8866.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",4359,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\11 de octubre del 2013\292. 0.6 km al SE de Rancho las Joyas\,IMG_9235.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",4375,"Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\06 de septiembre del 2013\263. Presa Nueva, 1.5 km al N de Presa de los Serna\",DSCF5334.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",504,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Jesús María\20 de octubre del 2012\74. 4.5 km al SO de Jesús María\,DSCF1643.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",4350,"Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\01 de noviembre del 2013\298. Barranca Cebolletas, 2.1km al NE de El Sauz\",DSCF5861.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",520,"Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Calvillo\04 de octubre del 2012\63. 2 km al E de El Saúz, barranca Cebolletas\",DSCF1484.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",4378,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\San Francisco de los Romo\04 de septiembre del 2013\259. a 4.7 km al O de hacienda El Garabato\,DSCF5276.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",525,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Jesús María\11 de octubre del 2012\67. 1.3 km al NNO de la Tomatina\,IMG_7906.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",529,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Calvillo\08 de septiembre del 2012\35. Cruce Camino Río Gil-El Saúz\,DSCF0881.jpg,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",516,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Rincón de Romos\27 de octubre del 2012\79. 11.75 km al NO de Rincón de Romos\,DSCF1792.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",507,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Jesús María\20 de octubre del 2012\74. 4.5 km al SO de Jesús María\,IMG_8570.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",506,"Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Jesús María\20 de octubre del 2012\75. Cortina de la presa El Jarabe, 4.5 km al Se de Jesús María\",DSCF1677.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",503,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Calvillo\20 de septiembre del 2012\48. 500 m al SO de El Temazcal\,DSCF1038.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",4443,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\San José de Gracia\19 de agosto del 2013\244. 2.3 km al NE del Rancho Sierra Brava\,IMG_7556.JPG,Echinopepon,Cucurbitaceae
"Echinopepon pubescens - (Benth.) Rose, 1897",4392,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Jesús María\12 de agosto del 2013\232. 1.6 km al SE de Gracias a Dios\,DSCF4793.JPG,Echinopepon,Cucurbitaceae
"Echinopepon racemosus - (Steud.) C. Jeffrey, 1978",4344,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\11 de septiembre del 2013\264. 2 km al S de Jaltiche de Arriba\,DSCF5352.JPG,Echinopepon,Cucurbitaceae
"Echinopterys eglandulosa - (A. Juss.) Small, 1910",5109,Users\Herbario\Desktop\Proyecto Flora\Geraldine\Fotos\Calvillo\21 de febrero del 2013\113. Barranca presa Los Serna\,GMPDSCF2750.JPG,Echinopterys,Malpighiaceae
"Echinopterys eglandulosa - (A. Juss.) Small, 1910",3440,Users\Herbario\Desktop\Proyecto Flora\Geraldine\Fotos\Calvillo\06 de septiembre del 2013\262. 2 km al SE de Presa de los Serna\,SAM_2586.JPG,Echinopterys,Malpighiaceae
"Echinopterys eglandulosa - (A. Juss.) Small, 1910",3439,"Users\Herbario\Desktop\Proyecto Flora\Geraldine\Fotos\Calvillo\20 de marzo del 2013\129. Barranca Las Moras, 1 km al SE de la cortina de la presa Las Moras\",SAM_2619.JPG,Echinopterys,Malpighiaceae
"Echinopterys eglandulosa - (A. Juss.) Small, 1910",3441,Users\Herbario\Desktop\Proyecto Flora\Geraldine\Fotos\Calvillo\15 de marzo del 2013\127. 1 km al NE del Balneario la Cueva\,IMG_2591.JPG,Echinopterys,Malpighiaceae
"Ehretia latifolia - DC., 1845",4336,"Users\Herbario\Desktop\Proyecto Flora\Geraldine\Fotos\Calvillo\06 de diciembre del 2013\321. Barranca Presa de los Serna, 970 m al SE de Presa de los Serna\",IMG_1640.JPG,Ehretia,Boraginaceae
"Ehretia latifolia - DC., 1845",2028,"Users\Herbario\Desktop\Proyecto Flora\Geraldine\Fotos\Calvillo\20 de marzo del 2013\129. Barranca Las Moras, 1 km al SE de la cortina de la presa Las Moras\",IMG_2749.JPG,Ehretia,Boraginaceae
"Ehretia latifolia - DC., 1845",2029,Users\Herbario\Desktop\Proyecto Flora\Geraldine\Fotos\Calvillo\20 de marzo del 2013\131. Arroyo al S de Mesa Grande\,IMG_2764.JPG,Ehretia,Boraginaceae
"Elytraria imbricata - (Vahl) Pers., 1805",5721,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\11 de septiembre del 2013\264. 2 km al S de Jaltiche de Arriba\,IMG_9736.JPG,Elytraria,Acanthaceae
"Elytraria imbricata - (Vahl) Pers., 1805",3263,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\15 de marzo del 2013\126. 250 m al W del Balneario la Cueva\,IMG_2580.JPG,Elytraria,Acanthaceae
"Elytraria imbricata - (Vahl) Pers., 1805",5727,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\15 de Noviembre del 2013\308. Cañada Puentes Cuates\,IMG_0848.JPG,Elytraria,Acanthaceae
"Elytraria imbricata - (Vahl) Pers., 1805",1548,"Users\Herbario\Desktop\Proyecto Flora\Florencia\FOTOS\Calvillo\29 de noviembre del 2012\104. Arroyo Los Salates, cañada Puente del Riego, extremo SE de presa Malpaso\",DSCF2377.JPG,Elytraria,Acanthaceae
"Elytraria imbricata - (Vahl) Pers., 1805",1546,"Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Pabellón de Arteaga\25 de octubre del 2012\78. Terracería El Garabato-Mesa El Pino, a 4.5 km al SO de Garabatos\",DSCF1762.JPG,Elytraria,Acanthaceae
"Elytraria imbricata - (Vahl) Pers., 1805",2052,"Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Calvillo\01 de marzo del 2013\116. Parte media de Barranca La Botita, 4 km al SE de Malpaso\",S1050094F.JPG,Elytraria,Acanthaceae
"Elytraria imbricata - (Vahl) Pers., 1805",3259,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\08 de marzo del 2013\121. 2 km al NO de La Labor\,DSCF2652.JPG,Elytraria,Acanthaceae
"Elytraria imbricata - (Vahl) Pers., 1805",3260,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\21 de febrero del 2013\113. Barranca presa Los Serna\,IMG_1614.JPG,Elytraria,Acanthaceae
"Elytraria imbricata - (Vahl) Pers., 1805",3261,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\05 de junio del 2013\153. 2km al NE de Malpaso\,IMG_4651.JPG,Elytraria,Acanthaceae
"Elytraria imbricata - (Vahl) Pers., 1805",3258,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Aguascalientes\06 de marzo del 2013\117. 3 km al NE de Los Caños\,DSCF2568.JPG,Elytraria,Acanthaceae
"Elytraria imbricata - (Vahl) Pers., 1805",3262,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\San José de Gracia\17 de abril del 2013\142. Barranca El Carrizal a 4.5 km al NW de San Antonio de los Ríos\,IMG_3652.JPG,Elytraria,Acanthaceae
"Elytraria imbricata - (Vahl) Pers., 1805",5751,"Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\06 de septiembre del 2013\263. Presa Nueva, 1.5 km al N de Presa de los Serna\",DSCF5340.JPG,Elytraria,Acanthaceae
"Elytraria imbricata - (Vahl) Pers., 1805",5750,"Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\06 de septiembre del 2013\263. Presa Nueva, 1.5 km al N de Presa de los Serna\",DSCF5339.JPG,Elytraria,Acanthaceae
"Elytraria imbricata - (Vahl) Pers., 1805",3264,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\15 de marzo del 2013\128. 500 m al SE de Rancho Cerro Blanco\,DSCF2812.JPG,Elytraria,Acanthaceae
"Evolvulus alsinoides - (L.) L., 1762",3805,"Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Tepezalá\02 de agosto del 2013\215. Arroyo las Pilas, 2 km al NW de Ex. Hacienda las Pilas\",IMG_9606.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",2017,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Cosío\18 de octubre del 2012\72. 2 km al SO de Cosío\,IMG_8295.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",3866,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Rincón de Romos\07 de Agosto del 2013\224. 500 m al W de La Punta\,IMG_0142.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",3867,Users\Herbario\Desktop\CUARTA REVISIÓN\Fotos cuarta revisión\,GGIMG_0001.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",3808,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Calvillo\19 de Julio del 2013\203. 1km al SE de terrero del Refugio\,IMG_9621.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",3807,"Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\San José de Gracia\12 de junio del 2013\158. Tunel de Potrerillo, 1.5 km al E de Boca del Tunel de Potrerillo\",IMG_9603.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",3806,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Rincón de Romos\20 de junio del 2013\165. Arroyo La Boquilla a 500 m al O de La Boquilla\,IMG_9605.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",3804,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Tepezalá\10 de abril del 2013\140. 2.7 km al SE de Tepezalá\,IMG_9608.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",3803,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\El Llano\17 de julio del 2013\197. 4.3 km al E del Llano\,IMG_9609.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",3802,"Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\El Llano\17 de julio del 2013\198. Barranca la Palma, 5.35km al NE de Palo Alto\",IMG_9610.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",4012,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Jesús María\12 de agosto del 2013\232. 1.6 km al SE de Gracias a Dios\,IMG_9624.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",3800,"Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\El Llano\03 de julio del 2013\O de Ojo de Agua de Los Sauces, 3 km al SE de Pilotos\",IMG_9604.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",3858,Users\Herbario\Desktop\Proyecto Flora\Fotos Proyecto Flora\Calvillo\05 de agosto del 2013\220. 500 m al S de El Sauz de La Labor\,IMG_0544.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",1942,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Aguascalientes\06 de marzo del 2013\118. 4 km al NE de Los Caños\,IMG_2226.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",3991,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\El Llano\09 de agosto del 2013\228. 1.3 km al S de Francisco Sarabia\,IMG_0228.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",5338,Users\Herbario\Desktop\CUARTA REVISIÓN\Fotos cuarta revisión\,GIMG_0170.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",4030,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Cosío\14 de agosto del 2013\235. 1.20 km al SW de El Salero\,IMG_6973.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",2009,Users\Herbario\Desktop\CUARTA REVISIÓN\Fotos cuarta revisión\,GGIMG_6181.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",5403,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Asientos\21 de agosto del 2013\246. 1 km al NO de Pino Suarez\,IMG_7686.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",5363,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Pabellón de Arteaga\09 de octubre del 2013\289. 4.5 km al W de Santiago\,IMG_9632.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",5342,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\El Llano\24 de junio del 2013\171. 1 km al SO de Palo Alto\,IMG_9053.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",5401,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Asientos\21 de agosto del 2013\245. 1.76 km al SE de El Tule\,GIMG_7684.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",340,Users\Herbario\Desktop\CUARTA REVISIÓN\Fotos cuarta revisión\,GGIMG_7987.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",5367,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Jesús María\1° de julio del 2013\184. 3 km al SW de Tapias Viejas\,IMG_9629.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",5365,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Aguascalientes\16 de agosto del 2013\238. 3 km al SW de Tanque de Los Jiménez\,IMG_7071.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",6303,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Asientos\13 de octubre del 2012\71. Alrededor de la mina FRISCO\,GGP1000368.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",350,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Calvillo\29 de septiembre del 2012\60. Presa Los Alamitos\,IMG_7274.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",5408,Users\Herbario\Desktop\CUARTA REVISIÓN\Fotos cuarta revisión\,GGIMG_0230.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",3809,"Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Calvillo\19 de Julio del 2013\201. Barranca presa Los Serna, 1.8 km al SE de Presa Los Serna\",IMG_9619.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",5396,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Asientos\11 de noviembre del 2013\306. 900 m al SE de Asientos\,IMG_0785.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",3861,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Rincón de Romos\07 de Agosto del 2013\222. 3 km al SW de La Punta\,IMG_0003.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",5395,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Asientos\11 de noviembre del 2013\307. 2.15 km al W de Asientos\,P1000787.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",2019,"Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Pabellón de Arteaga\25 de octubre del 2012\77. Terracería El Garabato-Mesa El Pino,  a 4.3 km al O de Garabatos\",IMG_8872.JPG,Evolvulus,Convolvulaceae
"Evolvulus alsinoides - (L.) L., 1762",5394,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Asientos\11 de noviembre del 2013\307. 2.15 km al W de Asientos\,P1000786.JPG,Evolvulus,Convolvulaceae
